smiles,ligand_smiles,metal_symbol,atomic_number,period,group_number,block,pauling_electronegativity,d_electron_count_proxy,f_electron_count_proxy,s_electron_count_proxy,p_electron_count_proxy,encoded_metal_donor_count,encoded_O_donor_count,encoded_N_donor_count,encoded_S_donor_count,encoded_P_donor_count,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logK
[Pr+3]<-[Na+]<-OC([O-])=O<-Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,Pr,59,6,3,f,1.13,0,2,0,0,0,0,0,0,0,-4.324591667,11.15318972,0,0.195085486,576.035,568.979,575.7945719,108,0,1.363636364,1.863636364,2.318181818,0,767.2042465,15.49963552,11.09481165,19.77320045,9.141752976,4.778973545,7.297786019,3.345675957,5.897825725,2.05942131,3.775309731,1.380571797,2.868144001,0.703636364,14968.44926,24.94980575,10.54402744,7.07596829,194.0065654,20.11411937,10.41218419,5.749511833,6.15536563,10.11812686,70.84908276,9.536728395,0,8.417796984,0,0,40.78997183,11.58306779,3.570182271,103.933749,49.76728805,0,4.983978521,0,4.895483476,0,27.96612705,0,5.749511833,34.66381343,4.794537184,5.749511833,22.59087063,34.3229458,10.11812686,44.861979,0,29.29142825,0,10.90292493,0,147.85,16.27349249,13.52432438,0,92.397003,3.570182271,0,24.39594478,22.59087063,0,4.983978521,19.56034185,31.68433154,1.772497128,12.07779259,25.20466145,0.154652778,-0.093888889,4.208129724,-0.646917989,0,-4.324591667,0,22,3,8,0,0,0,1,1,2,6,3,12,1,0,0,0,2,-2.3166,73.9642,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.38
[Sm+3]<-[Na+]<-OC([O-])=O<-Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,Sm,62,6,3,f,1.17,0,5,0,0,0,0,0,0,0,-4.324591667,11.15318972,0,0.192192179,585.487,578.431,586.8066515,111,1,1.363636364,1.863636364,2.318181818,0,767.2042465,15.49963552,10.92570967,18.51910661,9.141752976,4.778973545,7.297786019,3.345675957,5.897825725,2.05942131,3.775309731,1.380571797,2.868144001,0.677662338,14968.44926,24.92414681,10.52339681,7.059347657,193.157927,20.11411937,10.41218419,5.749511833,6.15536563,10.11812686,69.94562685,9.536728395,0,8.417796984,0,0,40.78997183,11.58306779,3.570182271,103.0302931,49.76728805,0,4.983978521,0,4.895483476,0,27.96612705,0,5.749511833,34.66381343,4.794537184,5.749511833,22.59087063,34.3229458,10.11812686,43.95852309,0,29.29142825,0,10.90292493,0,147.85,16.27349249,13.52432438,0,91.49354709,3.570182271,0,24.39594478,22.59087063,0,4.983978521,19.56034185,31.68433154,1.772497128,12.07779259,25.20466145,0.154652778,-0.093888889,4.208129724,-0.646917989,0,-4.324591667,0,22,3,8,0,0,0,1,1,2,6,3,12,1,0,0,0,2,-2.3166,73.9642,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.37
[Eu+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.732901986,362.105,356.057,362.9360225,82,0,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.676400938,10.10149602,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-0.785584416,1720.960437,15.21441558,6.074388302,3.10095549,130.4343105,15.31958218,0,0,0,0,67.28463835,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,79.07991622,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,49.37672248,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,49.37672248,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25
[Eu+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.732901986,362.105,356.057,362.9360225,82,0,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.676400938,10.10149602,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-0.785584416,1720.960437,15.21441558,6.074388302,3.10095549,130.4343105,15.31958218,0,0,0,0,67.28463835,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,79.07991622,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,49.37672248,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,49.37672248,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08
[Tb+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Tb,65,6,3,f,1.1,0,8,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.726314633,369.066,363.018,368.940139,84,0,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.631769799,9.770502628,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.084285714,1720.960437,14.91571429,5.852623508,2.954009635,120.3302323,15.31958218,0,0,0,0,56.51947585,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,68.31475372,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,38.61155998,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,38.61155998,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92
[Dy+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Dy,66,6,3,f,1.22,0,9,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.722737645,372.641,366.593,373.943967,85,1,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.614664231,9.643644345,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.097272727,1720.960437,14.90272727,5.843026484,2.947682196,119.9185957,15.31958218,0,0,0,0,56.08155773,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,67.8768356,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,38.17364186,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,38.17364186,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92
[Er+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Er,68,6,3,f,1.24,0,11,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.717789769,377.401,371.353,375.9450853,87,1,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.5871116,9.439308562,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.123246753,1720.960437,14.87675325,5.823843825,2.935042835,119.1022403,15.31958218,0,0,0,0,55.21325374,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,67.00853162,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,37.30533788,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,37.30533788,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82
[Gd+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Gd,64,6,3,f,1.2,0,7,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.727946767,367.391,361.343,367.9388961,83,1,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.651989856,9.920458586,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.045324675,1720.960437,14.95467532,5.881437288,2.973022916,121.5789777,15.31958218,0,0,0,0,57.84829515,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,69.64357302,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,39.94037929,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,39.94037929,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05
[Ho+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Ho,67,6,3,f,1.23,0,10,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.673753272,375.071,369.023,374.9451143,86,0,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.59994781,9.534504443,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.11025974,1720.960437,14.88974026,5.833433254,2.941359928,119.509265,15.31958218,0,0,0,0,55.64615037,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,67.44142824,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,37.73823451,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,37.73823451,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84
[Lu+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Lu,71,6,3,d,1.27,0,14,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.709377028,385.108,379.06,384.955564,90,0,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.556635355,9.213290681,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.136233766,1720.960437,14.86376623,5.814258202,2.928730923,118.6975215,15.31958218,0,0,0,0,54.78286781,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,66.57814568,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,36.87495194,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,36.87495194,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
[Nd+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Nd,60,6,3,f,1.14,0,3,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.73956175,354.381,348.333,351.9225155,79,1,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.798436465,11.00653571,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.019350649,1720.960437,14.98064935,5.900665333,2.985724189,122.4230042,15.31958218,0,0,0,0,58.74672915,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,70.54200702,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,40.83881329,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,40.83881329,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01
[Pr+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Pr,59,6,3,f,1.13,0,2,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.742202519,351.049,345.001,350.922445,78,0,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.875786735,11.58018066,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.006363636,1720.960437,14.99363636,5.910284996,2.992082536,122.8484764,15.31958218,0,0,0,0,59.19971259,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,70.99499046,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,41.29179673,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,41.29179673,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01
[Sm+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Sm,62,6,3,f,1.17,0,5,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.734343885,360.501,354.453,361.9345246,81,1,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.706684756,10.32608682,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.032337662,1720.960437,14.96766234,5.891049429,2.979370981,121.999838,15.31958218,0,0,0,0,58.29625668,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,70.09153456,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,40.38834082,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,40.38834082,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08
[Tm+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Tm,69,6,3,f,1.25,0,12,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.716002728,379.075,373.027,378.9490055,88,0,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.575786564,9.355319843,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-1.136233766,1720.960437,14.86376623,5.814258202,2.928730923,118.6975215,15.31958218,0,0,0,0,54.78286781,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,66.57814568,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,36.87495194,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,36.87495194,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81
[Yb+3]<-OC(=O)c1cccc(C(O)=O)c1C(O)=O,O=C(O)c1cccc(C(=O)O)c1C(=O)O,Yb,70,6,3,f,1.1,0,13,0,0,0,0,0,0,0,-1.578333333,10.72481481,0,0.711523521,383.181,377.133,383.9536543,89,1,0.8125,1.1875,1.4375,2.25E-06,421.0624744,11.58542196,7.565697707,9.280498883,6.947264863,3.777209765,3.777209765,2.643591385,2.643591385,1.739140076,1.739140076,1.139165205,1.139165205,-0.850519481,1720.960437,15.14948052,6.026011828,3.068781564,128.134005,15.31958218,0,0,0,0,64.83138061,0,14.38361155,0,0,6.066367068,12.13273414,0,16.69035448,76.62665848,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,46.92346475,31.07396603,18.19910121,0,0,0,111.9,34.59827034,14.38361155,0,46.92346475,0,12.13273414,6.066367068,0,0,0,15.31958218,0,0,32.01433485,26.04659108,-1.789537037,-4.531111111,3.259722222,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
[Eu+3]<-OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-1.476388889,10.64476002,0,0.732901986,362.105,356.057,362.9360225,82,0,0.8125,1.3125,1.6875,2.25E-06,453.3124744,11.58542196,7.676400938,10.10149602,6.93042811,3.771226701,3.771226701,2.675820664,2.675820664,1.727335585,1.727335585,1.040717701,1.040717701,-0.785584416,1714.631407,15.21441558,6.074388302,3.362368916,130.4343105,15.31958218,0,0,0,0,67.28463835,0,14.38361155,0,0,0,18.19910121,0,16.69035448,79.07991622,17.90791586,0,0,0,0,0,34.88945568,0,0,0,0,0,0,33.22749805,0,49.37672248,31.07396603,18.19910121,0,0,0,111.9,29.03481885,14.38361155,0,54.94017398,0,18.19910121,0,0,0,0,15.31958218,0,0,31.75790155,25.87795257,-1.243240741,-4.199743008,2.80712963,0,0,0,0,16,3,6,0,0,0,1,0,1,3,3,7,3,0,0,0,1,0.7812,47.3199,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19
