metal_symbol,metal_formal_charge_smiles,atomic_number,period,group_number,block,metal_series,pauling_electronegativity,metal_formal_charge_smiles,d_electron_count_proxy,f_electron_count_proxy,s_electron_count_proxy,p_electron_count_proxy,encoded_metal_donor_count,encoded_O_donor_count,encoded_N_donor_count,encoded_S_donor_count,encoded_P_donor_count,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logK
Cd,2,48,5,12,d,Transition metal,1.69,2,10,0,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[Cd+2]<-N2([H])[H])c([H])c1[H],11.1776696,-1.210759155,11.1776696,0.00032124,0.713886796,276.596,266.516,277.9739635,64,0,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,7.272162028,11.30847174,6.360173345,4.399665467,8.377846503,3.161957865,6.282670026,2.207524629,5.66860888,1.484356667,4.526807134,-0.267922078,1686.081797,9.293443163,4.297573482,2.352792282,89.76556662,0,0,0,0,0,89.92191116,0,0,0,0,0,0,0,0,32.46832424,5.969305288,0,0,3.126332341,12.46266245,0,35.89528683,0,0,5.813456166,0,0,0,12.01114612,36.20202204,0,5.563451492,30.33183534,0,0,0,45.47,24.98666323,4.794537184,0,12.01114612,0,6.420821623,5.563451492,0,18.19910121,15.25906648,2.687123826,7.189106434,-1.210759155,11.1776696,0,1.216562963,-0.00032124,10.13834325,0.816064815,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-0.6962,43.1284,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47
Cu,2,29,4,11,d,Transition metal,1.9,2,9,0,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[Cu+2]<-N2([H])[H])c([H])c1[H],11.1017321,-0.13532124,11.1017321,0.081111111,0.668045299,227.73,217.65,227.0002025,73,1,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,6.866566591,7.808218367,6.360173345,3.999911189,4.928001823,2.848367803,3.576415045,1.859731699,2.667186124,1.178630865,1.888420027,-0.670519481,1686.081797,8.907140937,4.025277915,2.167526245,83.16548886,0,0,0,0,0,82.77865736,0,0,0,0,0,0,0,0,24.118281,5.969305288,0,0,4.333121784,12.46266245,0,35.89528683,0,0,8.152311341,0,0,0,12.01114612,26.71991306,0,5.563451492,30.33183534,0,0,0,45.47,0,4.794537184,0,12.01114612,0,6.420821623,21.06800575,0,34.66495713,0,3.819189557,6.581606434,1.218292056,11.1017321,0,1.167962963,-0.13532124,9.867267042,0.740127315,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-0.6962,43.1284,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18
Mg,2,12,3,2,s,Alkaline earth metal,1.31,2,0,0,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[Mg+2]<-N2([H])[H])c([H])c1[H],11.15989182,-0.642092388,11.15989182,0.022283951,0.590240818,188.489,178.409,188.0556467,64,6,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,7.272162028,8.68637559,6.360173345,4.399665467,5.793512317,3.161957865,4.255370854,2.207524629,3.420194776,1.484356667,2.550348879,-0.423766234,1686.081797,9.14379673,4.191579724,2.280370892,87.0452364,0,0,0,0,0,86.96824292,0,0,0,0,0,0,0,0,7.964551532,27.00505123,0,0,3.64069087,12.46266245,0,35.89528683,0,0,6.810705218,0,0,0,33.04689206,11.21535881,0,5.563451492,30.33183534,0,0,0,45.47,21.03574594,4.794537184,0,12.01114612,0,6.420821623,5.563451492,0,30.33183534,3.64069087,3.170014348,7.046884212,-0.642092388,11.15989182,0,1.205185185,-0.031926178,10.07488142,0.798287037,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-1.0745,48.8824,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14
V,2,23,4,5,d,Transition metal,1.63,2,3,0,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[V+2]<-N2([H])[H])c([H])c1[H],11.1486071,-0.281122272,11.1486071,0.002222222,0.696492327,215.126,205.046,214.0177635,67,1,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,7.012268842,8.408964138,6.360173345,4.143515118,5.52009599,2.961018918,4.040887488,1.984669527,3.182317983,1.288456897,2.341244359,-0.605584416,1686.081797,8.969384163,4.068857915,2.197003438,84.1356755,0,0,0,0,0,83.82332437,0,0,0,0,0,0,0,0,25.33079271,5.969305288,0,0,4.165277087,12.46266245,0,35.89528683,0,0,7.827235476,0,0,0,12.01114612,28.08965594,0,5.563451492,30.33183534,0,0,0,45.47,0,4.794537184,0,28.88544325,0,6.420821623,5.563451492,0,34.49711243,0,3.661958389,6.956606434,-0.281122272,11.1486071,0,1.197962963,-0.051987906,10.03459804,0.787002315,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-0.6962,43.1284,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
Fe,2,26,4,8,d,Transition metal,1.83,2,6,0,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[Fe+2]<-N2([H])[H])c([H])c1[H],11.1251696,-0.093654573,11.1251696,0.039444444,0.658117314,220.029,209.949,220.0055425,70,0,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,6.918608637,8.02279322,6.360173345,4.051203755,5.139486489,2.888604618,3.742315682,1.904357092,2.851181332,1.217858615,2.050160182,-0.670519481,1686.081797,8.907140937,4.025277915,2.167526245,83.16548886,0,0,0,0,0,82.77865736,0,0,0,0,0,0,0,0,24.118281,5.969305288,0,0,4.333121784,12.46266245,0,35.89528683,0,0,8.152311341,0,0,0,12.01114612,26.71991306,0,5.563451492,30.33183534,0,0,0,45.47,0,4.794537184,0,12.01114612,15.50455426,6.420821623,5.563451492,0,34.66495713,0,3.819189557,6.769106434,0.468584892,11.1251696,0,1.182962963,-0.093654573,9.95093254,0.763564815,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-0.6962,43.1284,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87
U,2,92,7,3,f,Actinide,1.38,2,1,3,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[U+2]<-N2([H])[H])c([H])c1[H],11.17746551,-1.204231093,11.17746551,0.000684051,0.699689,402.213,392.133,402.1213932,66,0,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,7.065055246,11.22874477,6.360173345,4.195541322,8.299267722,3.00183124,6.221028348,2.029933198,5.600244022,1.328245722,4.466711315,-0.138051948,1686.081797,9.418250834,4.386456397,2.413813561,92.1921642,0,0,0,0,0,92.56533993,0,0,0,0,0,0,0,0,35.58645035,5.969305288,0,0,2.651635011,12.46266245,0,35.89528683,0,0,4.892786208,0,0,0,12.01114612,11.21535881,28.55076197,5.563451492,30.33183534,0,0,0,45.47,28.55076197,4.794537184,0,12.01114612,0,6.420821623,5.563451492,0,18.19910121,14.78436915,2.241151197,7.187473781,-1.204231093,11.17746551,0,1.216432351,-0.000684051,10.13761474,0.815860733,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-0.6937,43.1284,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Pb,2,82,6,14,p,Post-transition metal,1.87,2,0,0,2,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[Pb+2]<-N2([H])[H])c([H])c1[H],11.17378071,-1.0863633,11.17378071,0.00723482,0.661319683,371.384,361.304,372.0472571,66,0,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,7.065055246,10.95253744,6.360173345,4.195541322,8.027038173,3.00183124,6.007475958,2.029933198,5.363399747,1.328245722,4.258514424,-0.267922078,1686.081797,9.293443163,4.297573482,2.352792282,89.76556662,0,0,0,0,0,89.92191116,0,0,0,0,0,0,0,0,7.48166101,30.95596852,0,0,3.126332341,12.46266245,0,35.89528683,0,0,5.813456166,0,0,0,36.99780935,11.21535881,0,5.563451492,30.33183534,0,0,0,45.47,24.98666323,4.794537184,0,12.01114612,0,6.420821623,5.563451492,0,30.33183534,3.126332341,2.687123826,7.157995323,-1.0863633,11.17378071,0,1.214074074,-0.00723482,10.12446098,0.812175926,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-1.0745,48.8824,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63
Y,3,39,5,3,d,Transition metal,1.22,3,0,0,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[Y+3]<-N2([H])[H])c([H])c1[H],11.1726696,-1.050821627,11.1726696,0.009210128,0.744197018,253.09,243.01,252.9759047,64,0,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,7.142405516,9.980705502,6.360173345,4.271777636,7.069202014,3.061635354,5.256094631,2.09626007,4.530066217,1.38655006,3.525976352,-0.086103896,1686.081797,9.468199339,4.422148643,2.438390954,93.20344287,0,0,0,0,0,93.66906296,0,0,0,0,0,0,0,0,36.89184405,5.969305288,0,0,2.449964338,12.46266245,0,35.89528683,0,0,4.501577936,0,0,0,12.01114612,41.26105208,0,5.563451492,30.33183534,0,0,0,45.47,30.04569327,4.794537184,0,12.01114612,0,6.420821623,5.563451492,0,30.33183534,2.449964338,2.051613597,7.149106434,-1.050821627,11.1726696,0,1.213362963,-0.009210128,10.12049461,0.811064815,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-0.6962,43.1284,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94
Mn,2,25,4,7,d,Transition metal,1.55,2,5,0,0,0,2,1,1,0,0,[H]c1c([H])c([H])c(C([H])([H])C2([H])C(=O)[O-]->[Mn+2]<-N2([H])[H])c([H])c1[H],11.1329821,-0.079765684,11.1329821,0.025555556,0.656914662,219.122,209.042,219.0086501,69,1,1.384615385,2.153846154,2.769230769,,2.02002725,7138.462264,9.096011838,6.943019719,8.123442691,6.360173345,4.075263282,5.238686463,2.907478284,3.820133801,1.925289285,2.937486973,1.236258964,2.126026767,-0.670519481,1686.081797,8.907140937,4.025277915,2.167526245,83.16548886,0,0,0,0,0,82.77865736,0,0,0,0,0,0,0,0,24.118281,5.969305288,0,0,4.333121784,12.46266245,0,35.89528683,0,0,8.152311341,0,0,0,12.01114612,26.71991306,0,5.563451492,30.33183534,0,0,0,45.47,0,4.794537184,0,27.51570037,0,6.420821623,5.563451492,0,34.66495713,0,3.819189557,6.831606434,0.218682504,11.1329821,0,1.187962963,-0.079765684,9.978821039,0.771377315,0,0,0.222222222,13,2,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,-0.6962,43.1284,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83
Ba,2,56,6,2,s,Alkaline earth metal,0.89,2,0,0,0,0,2,1,1,0,0,[H]c1c([H])c2n(->[Ba+2]<-[O-]C2=O)c(C([H])([H])[H])c1[H],11.03023148,-1.525462963,11.03023148,0.129290123,0.57985377,273.458,267.41,273.9445521,52,6,1.545454545,2.363636364,3.090909091,,2.657045601,7691.468197,7.844934983,6.202867765,10.64357605,5.2876937,3.454381722,7.253238411,2.541330867,6.244490472,1.841952581,6.517422338,1.195168583,4.576615791,0.351428571,532.8537922,7.972907356,3.006669818,1.32402115,90.8647855,0,0,0,0,0,92.19804464,0,0,0,0,0,0,0,0,4.851381645,51.25645598,0,-0.420487379,0,6.9237372,0,29.5869572,0,0,0.056844461,0,0,0,50.8359686,0,6.9237372,16.18239317,18.19910121,0,0,0,34.27,45.28715069,4.794537184,0,5.969305288,0,11.38785599,0,0,25.12283841,-0.420487379,0.056844461,7.12212963,-1.525462963,11.03023148,0,1.890447531,-0.129290123,5.717638889,0,2.005416667,0,0.142857143,11,0,3,0,1,1,0,1,1,3,0,4,0,0,0,0,2,-0.62728,39.0585,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
Sr,2,38,5,2,s,Alkaline earth metal,0.95,2,0,0,0,0,2,1,1,0,0,[H]c1c([H])c2n(->[Sr+2]<-[O-]C2=O)c(C([H])([H])[H])c1[H],11.02717593,-1.421655556,11.02717593,0.134722222,0.539882612,223.75,217.702,223.944917,52,6,1.545454545,2.363636364,3.090909091,,2.657045601,7691.468197,7.844934983,6.202867765,9.679061117,5.2876937,3.454381722,6.428132643,2.541330867,5.440169962,1.841952581,5.501917574,1.195168583,3.842170714,0.260519481,532.8537922,7.886410542,2.953468369,1.294032695,88.7445309,0,0,0,0,0,89.86653314,0,0,0,0,0,0,0,0,5.280159241,48.04050227,0,0.035177231,0,6.9237372,0,29.5869572,0,0,0.485622057,0,0,0,48.0756795,0,6.9237372,16.18239317,18.19910121,0,0,0,34.27,42.07119699,4.794537184,0,5.969305288,0,11.38785599,0,0,25.12283841,0.035177231,0.485622057,7.097685185,-1.421655556,11.02717593,0,1.879583333,-0.134722222,5.709572222,0,2.002361111,0,0.142857143,11,0,3,0,1,1,0,1,1,3,0,4,0,0,0,0,2,-0.62728,39.0585,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.55
Co,2,27,4,9,d,Transition metal,1.88,2,7,0,0,0,2,1,1,0,0,[H]c1c([H])c2n(->[Co+2]<-[O-]C2=O)c(C([H])([H])[H])c1[H],10.96686343,-0.241944444,10.96686343,0.241944444,0.561666897,195.063,189.015,194.9724999,59,1,1.545454545,2.363636364,3.090909091,,2.657045601,7691.468197,7.844934983,5.829094317,6.870129526,5.2876937,3.134632784,4.025198727,2.229636731,3.097768407,1.448419312,2.544489649,0.910552909,1.703265551,-0.713506494,532.8537922,6.963904439,2.404020503,0.992671235,70.49062095,0,0,0,0,0,69.97773683,0,0,0,0,0,0,0,0,23.88195804,5.969305288,0,3.615779113,0,6.9237372,0,29.5869572,0,0,3.849478267,0,0,0,9.585084401,15.23794259,6.9237372,16.18239317,18.19910121,0,0,0,34.27,0,4.794537184,0,5.969305288,20.93187058,5.693927995,0,6.066367068,22.67225045,0,3.849478267,6.615185185,0.627361111,10.96686343,0,1.665138889,-0.241944444,5.550347222,0,1.942048611,0,0.142857143,11,0,3,0,1,1,0,1,1,3,0,4,0,0,0,0,2,-0.24898,33.3045,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.92
Cu,2,29,4,11,d,Transition metal,1.9,2,9,0,0,0,2,1,1,0,0,[H]c1c([H])c2n(->[Cu+2]<-[O-]C2=O)c(C([H])([H])[H])c1[H],10.95123843,-0.269722222,10.95123843,0.269722222,0.531069439,199.676,193.628,198.9689024,61,1,1.545454545,2.363636364,3.090909091,,2.657045601,7691.468197,7.844934983,5.797272329,6.738924105,5.2876937,3.107410285,3.91295749,2.203099995,2.988354642,1.414915029,2.406347953,0.886321555,1.603357118,-0.700519481,532.8537922,6.976148921,2.41108756,0.996444478,70.68030403,0,0,0,0,0,70.18171351,0,0,0,0,0,0,0,0,24.118281,5.969305288,0,3.583432828,0,6.9237372,0,29.5869572,0,0,3.819189557,0,0,0,9.552738116,15.50455426,6.9237372,16.18239317,18.19910121,0,0,0,34.27,0,4.794537184,0,5.969305288,5.693927995,21.19848225,0,9.649799896,19.05647134,0,3.819189557,6.490185185,1.158194444,10.95123843,0,1.609583333,-0.269722222,5.509097222,0,1.926423611,0,0.142857143,11,0,3,0,1,1,0,1,1,3,0,4,0,0,0,0,2,-0.24898,33.3045,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.61
Mg,2,12,3,2,s,Alkaline earth metal,1.31,2,0,0,0,0,2,1,1,0,0,[H]c1c([H])c2n(->[Mg+2]<-[O-]C2=O)c(C([H])([H])[H])c1[H],11.00939815,-0.817685185,11.00939815,0.16632716,0.465622936,160.435,154.387,160.0243466,52,6,1.545454545,2.363636364,3.090909091,,2.657045601,7691.468197,7.844934983,6.202867765,7.617081328,5.2876937,3.454381722,4.664187524,2.541330867,3.720660423,1.841952581,3.330929634,1.195168583,2.272043755,-0.453766234,532.8537922,7.20909638,2.546732259,1.069410793,74.56005157,0,0,0,0,0,74.37129907,0,0,0,0,0,0,0,0,7.964551532,27.00505123,0,2.891001914,0,6.9237372,0,29.5869572,0,0,3.170014348,0,0,0,29.89605314,0,6.9237372,16.18239317,18.19910121,0,0,0,34.27,21.03574594,4.794537184,0,5.969305288,5.693927995,5.693927995,0,6.066367068,21.94747325,0,3.170014348,6.955462963,-0.817685185,11.00939815,0,1.816373457,-0.16632716,5.662638889,0,1.984583333,0,0.142857143,11,0,3,0,1,1,0,1,1,3,0,4,0,0,0,0,2,-0.62728,39.0585,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.45
V,3,23,4,5,d,Transition metal,1.63,3,2,0,0,0,2,1,1,0,0,[H]c1c([H])c2n(->[V+3]<-[O-]C2=O)c(C([H])([H])[H])c1[H],10.99811343,-0.434305556,10.99811343,0.186388889,0.551065608,187.072,181.024,185.9859148,54,0,1.545454545,2.363636364,3.090909091,,2.657045601,7691.468197,7.844934983,5.942974579,7.339669875,5.2876937,3.232053008,4.4268726,2.32460284,3.489323705,1.568319942,3.038852611,0.997268826,2.060804439,-0.635584416,532.8537922,7.037395561,2.446531905,1.015411664,71.65049067,0,0,0,0,0,71.22638052,0,0,0,0,0,0,0,0,25.33079271,5.969305288,0,3.415588131,0,6.9237372,0,29.5869572,0,0,3.661958389,0,0,0,9.384893418,16.87429714,6.9237372,16.18239317,18.19910121,0,0,0,34.27,16.87429714,4.794537184,0,5.969305288,5.693927995,5.693927995,0,6.066367068,22.47205947,0,3.661958389,6.865185185,-0.434305556,10.99811343,0,1.77625,-0.186388889,5.632847222,0,1.973298611,0,0.142857143,11,0,3,0,1,1,0,1,1,3,0,4,0,0,0,0,2,-0.24898,33.3045,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8
Ag,1,47,5,11,d,Transition metal,1.93,1,10,0,0,0,2,1,1,0,0,[H]c1c([H])c2n(->[Ag+]<-[O-]C2=O)c(C([H])([H])[H])c1[H],10.98217593,-0.214722222,10.98217593,0.107144444,0.579295155,243.998,237.95,242.9449504,62,0,1.545454545,2.363636364,3.090909091,,2.657045601,7691.468197,7.844934983,5.797272329,7.279526154,5.2876937,3.107410285,4.375421938,2.203099995,3.439169138,1.414915029,2.975529346,0.886321555,2.015007056,-0.47974026,532.8537922,7.184549069,2.532332471,1.06161657,74.12698303,0,0,0,0,0,73.9021818,0,0,0,0,0,0,0,0,28.45128196,5.969305288,0,2.970900156,0,6.9237372,0,29.5869572,0,0,3.244982951,0,0,0,8.940205444,20.41176183,6.9237372,16.18239317,18.19910121,0,0,0,34.27,0,4.794537184,0,26.38106711,5.693927995,5.693927995,0,6.066367068,22.02737149,0,3.244982951,6.737685185,0.107144444,10.98217593,0,1.719583333,-0.214722222,5.590772222,0,1.957361111,0,0.142857143,11,0,3,0,1,1,0,1,1,3,0,4,0,0,0,0,2,-0.24898,33.3045,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.07
